date,awayTeam,homeTeam,winTeam,loseTeam,homeTeamPoints,awayTeamPoints,winTeamPoints,loseTeamPoints,attendance,overTime
1/25/22,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAL', 'teamName': 'Los Angeles Lakers'}","{'city': 'Brooklyn', 'state': 'New York', 'abbreviation': 'BKN', 'teamName': 'Brooklyn Nets'}",null,null,null,null,null,null,null,null
1/25/22,"{'city': 'San Antonio', 'state': 'Texas', 'abbreviation': 'SAS', 'teamName': 'San Antonio Spurs'}","{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}",null,null,null,null,null,null,null,null
1/25/22,"{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}","{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}",null,null,null,null,null,null,null,null
1/25/22,"{'city': 'Minneapolis', 'state': 'Minnesota ', 'abbreviation': 'MIN', 'teamName': 'Minnesota Timberwolves'}","{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}",null,null,null,null,null,null,null,null
1/26/22,"{'city': 'Milwaukee', 'state': 'Wisconsin', 'abbreviation': 'MIL', 'teamName': 'Milwaukee Bucks'}","{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}",null,null,null,null,null,null,null,null
1/26/22,"{'city': 'Charlotte', 'state': 'North Carolina', 'abbreviation': 'CHA', 'teamName': 'Charlotte Hornets'}","{'city': 'Indiana', 'state': 'Indianapolis', 'abbreviation': 'IND', 'teamName': 'Indiana Pacers'}",null,null,null,null,null,null,null,null
1/26/22,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAC', 'teamName': 'Los Angeles Clippers'}","{'city': 'Orlando', 'state': 'Florida', 'abbreviation': 'ORL', 'teamName': 'Orlando Magic'}",null,null,null,null,null,null,null,null
1/26/22,"{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}","{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}",null,null,null,null,null,null,null,null
1/26/22,"{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}","{'city': 'Brooklyn', 'state': 'New York', 'abbreviation': 'BKN', 'teamName': 'Brooklyn Nets'}",null,null,null,null,null,null,null,null
1/26/22,"{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}","{'city': 'Miami', 'state': 'Florida', 'abbreviation': 'MIA', 'teamName': 'Miami Heat'}",null,null,null,null,null,null,null,null
1/26/22,"{'city': 'Memphis', 'state': 'Tennessee', 'abbreviation': 'MEM', 'teamName': 'Memphis Grizzlies'}","{'city': 'San Antonio', 'state': 'Texas', 'abbreviation': 'SAS', 'teamName': 'San Antonio Spurs'}",null,null,null,null,null,null,null,null
1/26/22,"{'city': 'Denver', 'state': 'Colorado', 'abbreviation': 'DEN', 'teamName': 'Denver Nuggets'}","{'city': 'New Orleans', 'state': 'Louisiana', 'abbreviation': 'NOP', 'teamName': 'New Orleans Pelicans'}",null,null,null,null,null,null,null,null
1/26/22,"{'city': 'Chicago', 'state': 'Illinois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}","{'city': 'Oklahoma City', 'state': 'Oklahoma', 'abbreviation': 'OKC', 'teamName': 'Oklahoma City Thunder'}",null,null,null,null,null,null,null,null
1/26/22,"{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}","{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}",null,null,null,null,null,null,null,null
1/26/22,"{'city': 'Phoenix', 'state': 'Arizona', 'abbreviation': 'PHX', 'teamName': 'Phoenix Suns'}","{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}",null,null,null,null,null,null,null,null
1/27/22,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAL', 'teamName': 'Los Angeles Lakers'}","{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}",null,null,null,null,null,null,null,null
1/27/22,"{'city': 'Minneapolis', 'state': 'Minnesota ', 'abbreviation': 'MIN', 'teamName': 'Minnesota Timberwolves'}","{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}",null,null,null,null,null,null,null,null
1/28/22,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAL', 'teamName': 'Los Angeles Lakers'}","{'city': 'Charlotte', 'state': 'North Carolina', 'abbreviation': 'CHA', 'teamName': 'Charlotte Hornets'}",null,null,null,null,null,null,null,null
1/28/22,"{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}","{'city': 'Orlando', 'state': 'Florida', 'abbreviation': 'ORL', 'teamName': 'Orlando Magic'}",null,null,null,null,null,null,null,null
1/28/22,"{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}","{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}",null,null,null,null,null,null,null,null
1/28/22,"{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}","{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}",null,null,null,null,null,null,null,null
1/28/22,"{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}","{'city': 'Memphis', 'state': 'Tennessee', 'abbreviation': 'MEM', 'teamName': 'Memphis Grizzlies'}",null,null,null,null,null,null,null,null
1/28/22,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAC', 'teamName': 'Los Angeles Clippers'}","{'city': 'Miami', 'state': 'Florida', 'abbreviation': 'MIA', 'teamName': 'Miami Heat'}",null,null,null,null,null,null,null,null
1/28/22,"{'city': 'Indiana', 'state': 'Indianapolis', 'abbreviation': 'IND', 'teamName': 'Indiana Pacers'}","{'city': 'Oklahoma City', 'state': 'Oklahoma', 'abbreviation': 'OKC', 'teamName': 'Oklahoma City Thunder'}",null,null,null,null,null,null,null,null
1/28/22,"{'city': 'Chicago', 'state': 'Illinois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}","{'city': 'San Antonio', 'state': 'Texas', 'abbreviation': 'SAS', 'teamName': 'San Antonio Spurs'}",null,null,null,null,null,null,null,null
1/28/22,"{'city': 'Minneapolis', 'state': 'Minnesota ', 'abbreviation': 'MIN', 'teamName': 'Minnesota Timberwolves'}","{'city': 'Phoenix', 'state': 'Arizona', 'abbreviation': 'PHX', 'teamName': 'Phoenix Suns'}",null,null,null,null,null,null,null,null
1/28/22,"{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}","{'city': 'Milwaukee', 'state': 'Wisconsin', 'abbreviation': 'MIL', 'teamName': 'Milwaukee Bucks'}",null,null,null,null,null,null,null,null
1/29/22,"{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}","{'city': 'New Orleans', 'state': 'Louisiana', 'abbreviation': 'NOP', 'teamName': 'New Orleans Pelicans'}",null,null,null,null,null,null,null,null
1/29/22,"{'city': 'Indiana', 'state': 'Indianapolis', 'abbreviation': 'IND', 'teamName': 'Indiana Pacers'}","{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}",null,null,null,null,null,null,null,null
1/29/22,"{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}","{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}",null,null,null,null,null,null,null,null
1/29/22,"{'city': 'Washington', 'state': 'Washington D.C.', 'abbreviation': 'WAS', 'teamName': 'Washington Wizards'}","{'city': 'Memphis', 'state': 'Tennessee', 'abbreviation': 'MEM', 'teamName': 'Memphis Grizzlies'}",null,null,null,null,null,null,null,null
1/29/22,"{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}","{'city': 'Miami', 'state': 'Florida', 'abbreviation': 'MIA', 'teamName': 'Miami Heat'}",null,null,null,null,null,null,null,null
1/29/22,"{'city': 'Brooklyn', 'state': 'New York', 'abbreviation': 'BKN', 'teamName': 'Brooklyn Nets'}","{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}",null,null,null,null,null,null,null,null
1/30/22,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAL', 'teamName': 'Los Angeles Lakers'}","{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}",null,null,null,null,null,null,null,null
1/30/22,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAC', 'teamName': 'Los Angeles Clippers'}","{'city': 'Charlotte', 'state': 'North Carolina', 'abbreviation': 'CHA', 'teamName': 'Charlotte Hornets'}",null,null,null,null,null,null,null,null
1/30/22,"{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}","{'city': 'Chicago', 'state': 'Illinois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}",null,null,null,null,null,null,null,null
1/30/22,"{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}","{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}",null,null,null,null,null,null,null,null
1/30/22,"{'city': 'Denver', 'state': 'Colorado', 'abbreviation': 'DEN', 'teamName': 'Denver Nuggets'}","{'city': 'Milwaukee', 'state': 'Wisconsin', 'abbreviation': 'MIL', 'teamName': 'Milwaukee Bucks'}",null,null,null,null,null,null,null,null
1/30/22,"{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}","{'city': 'Orlando', 'state': 'Florida', 'abbreviation': 'ORL', 'teamName': 'Orlando Magic'}",null,null,null,null,null,null,null,null
1/30/22,"{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}","{'city': 'Minneapolis', 'state': 'Minnesota ', 'abbreviation': 'MIN', 'teamName': 'Minnesota Timberwolves'}",null,null,null,null,null,null,null,null
1/30/22,"{'city': 'San Antonio', 'state': 'Texas', 'abbreviation': 'SAS', 'teamName': 'San Antonio Spurs'}","{'city': 'Phoenix', 'state': 'Arizona', 'abbreviation': 'PHX', 'teamName': 'Phoenix Suns'}",null,null,null,null,null,null,null,null
1/31/22,"{'city': 'New Orleans', 'state': 'Louisiana', 'abbreviation': 'NOP', 'teamName': 'New Orleans Pelicans'}","{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}",null,null,null,null,null,null,null,null
1/31/22,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAC', 'teamName': 'Los Angeles Clippers'}","{'city': 'Indiana', 'state': 'Indianapolis', 'abbreviation': 'IND', 'teamName': 'Indiana Pacers'}",null,null,null,null,null,null,null,null
1/31/22,"{'city': 'Memphis', 'state': 'Tennessee', 'abbreviation': 'MEM', 'teamName': 'Memphis Grizzlies'}","{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}",null,null,null,null,null,null,null,null
1/31/22,"{'city': 'Miami', 'state': 'Florida', 'abbreviation': 'MIA', 'teamName': 'Miami Heat'}","{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}",null,null,null,null,null,null,null,null
1/31/22,"{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}","{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}",null,null,null,null,null,null,null,null
1/31/22,"{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}","{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}",null,null,null,null,null,null,null,null
1/31/22,"{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}","{'city': 'Oklahoma City', 'state': 'Oklahoma', 'abbreviation': 'OKC', 'teamName': 'Oklahoma City Thunder'}",null,null,null,null,null,null,null,null
2/1/22,"{'city': 'New Orleans', 'state': 'Louisiana', 'abbreviation': 'NOP', 'teamName': 'New Orleans Pelicans'}","{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}",null,null,null,null,null,null,null,null
2/1/22,"{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}","{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}",null,null,null,null,null,null,null,null
2/1/22,"{'city': 'Washington', 'state': 'Washington D.C.', 'abbreviation': 'WAS', 'teamName': 'Washington Wizards'}","{'city': 'Milwaukee', 'state': 'Wisconsin', 'abbreviation': 'MIL', 'teamName': 'Milwaukee Bucks'}",null,null,null,null,null,null,null,null
2/1/22,"{'city': 'Orlando', 'state': 'Florida', 'abbreviation': 'ORL', 'teamName': 'Orlando Magic'}","{'city': 'Chicago', 'state': 'Illinois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}",null,null,null,null,null,null,null,null
2/1/22,"{'city': 'Denver', 'state': 'Colorado', 'abbreviation': 'DEN', 'teamName': 'Denver Nuggets'}","{'city': 'Minneapolis', 'state': 'Minnesota ', 'abbreviation': 'MIN', 'teamName': 'Minnesota Timberwolves'}",null,null,null,null,null,null,null,null
2/1/22,"{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}","{'city': 'San Antonio', 'state': 'Texas', 'abbreviation': 'SAS', 'teamName': 'San Antonio Spurs'}",null,null,null,null,null,null,null,null
2/1/22,"{'city': 'Brooklyn', 'state': 'New York', 'abbreviation': 'BKN', 'teamName': 'Brooklyn Nets'}","{'city': 'Phoenix', 'state': 'Arizona', 'abbreviation': 'PHX', 'teamName': 'Phoenix Suns'}",null,null,null,null,null,null,null,null
2/2/22,"{'city': 'Orlando', 'state': 'Florida', 'abbreviation': 'ORL', 'teamName': 'Orlando Magic'}","{'city': 'Indiana', 'state': 'Indianapolis', 'abbreviation': 'IND', 'teamName': 'Indiana Pacers'}",null,null,null,null,null,null,null,null
2/2/22,"{'city': 'Washington', 'state': 'Washington D.C.', 'abbreviation': 'WAS', 'teamName': 'Washington Wizards'}","{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}",null,null,null,null,null,null,null,null
2/2/22,"{'city': 'Charlotte', 'state': 'North Carolina', 'abbreviation': 'CHA', 'teamName': 'Charlotte Hornets'}","{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}",null,null,null,null,null,null,null,null
2/2/22,"{'city': 'Memphis', 'state': 'Tennessee', 'abbreviation': 'MEM', 'teamName': 'Memphis Grizzlies'}","{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}",null,null,null,null,null,null,null,null
2/2/22,"{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}","{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}",null,null,null,null,null,null,null,null
2/2/22,"{'city': 'Oklahoma City', 'state': 'Oklahoma', 'abbreviation': 'OKC', 'teamName': 'Oklahoma City Thunder'}","{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}",null,null,null,null,null,null,null,null
2/2/22,"{'city': 'Brooklyn', 'state': 'New York', 'abbreviation': 'BKN', 'teamName': 'Brooklyn Nets'}","{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}",null,null,null,null,null,null,null,null
2/2/22,"{'city': 'Denver', 'state': 'Colorado', 'abbreviation': 'DEN', 'teamName': 'Denver Nuggets'}","{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}",null,null,null,null,null,null,null,null
2/2/22,"{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}","{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAL', 'teamName': 'Los Angeles Lakers'}",null,null,null,null,null,null,null,null
2/3/22,"{'city': 'Minneapolis', 'state': 'Minnesota ', 'abbreviation': 'MIN', 'teamName': 'Minnesota Timberwolves'}","{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}",null,null,null,null,null,null,null,null
2/3/22,"{'city': 'Phoenix', 'state': 'Arizona', 'abbreviation': 'PHX', 'teamName': 'Phoenix Suns'}","{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}",null,null,null,null,null,null,null,null
2/3/22,"{'city': 'Miami', 'state': 'Florida', 'abbreviation': 'MIA', 'teamName': 'Miami Heat'}","{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}",null,null,null,null,null,null,null,null
2/3/22,"{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}","{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}",null,null,null,null,null,null,null,null
2/3/22,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAL', 'teamName': 'Los Angeles Lakers'}","{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAC', 'teamName': 'Los Angeles Clippers'}",null,null,null,null,null,null,null,null
2/4/22,"{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}","{'city': 'Charlotte', 'state': 'North Carolina', 'abbreviation': 'CHA', 'teamName': 'Charlotte Hornets'}",null,null,null,null,null,null,null,null
2/4/22,"{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}","{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}",null,null,null,null,null,null,null,null
2/4/22,"{'city': 'Chicago', 'state': 'Illinois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}","{'city': 'Indiana', 'state': 'Indianapolis', 'abbreviation': 'IND', 'teamName': 'Indiana Pacers'}",null,null,null,null,null,null,null,null
2/4/22,"{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}","{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}",null,null,null,null,null,null,null,null
2/4/22,"{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}","{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}",null,null,null,null,null,null,null,null
2/4/22,"{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}","{'city': 'San Antonio', 'state': 'Texas', 'abbreviation': 'SAS', 'teamName': 'San Antonio Spurs'}",null,null,null,null,null,null,null,null
2/4/22,"{'city': 'Brooklyn', 'state': 'New York', 'abbreviation': 'BKN', 'teamName': 'Brooklyn Nets'}","{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}",null,null,null,null,null,null,null,null
2/4/22,"{'city': 'New Orleans', 'state': 'Louisiana', 'abbreviation': 'NOP', 'teamName': 'New Orleans Pelicans'}","{'city': 'Denver', 'state': 'Colorado', 'abbreviation': 'DEN', 'teamName': 'Denver Nuggets'}",null,null,null,null,null,null,null,null
2/4/22,"{'city': 'Oklahoma City', 'state': 'Oklahoma', 'abbreviation': 'OKC', 'teamName': 'Oklahoma City Thunder'}","{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}",null,null,null,null,null,null,null,null
